DOCULECT	GLOSS	IPA
BenTey	again, once more	íjà
DogulDomBendiely	again, once more	kónnè
DogulDomKundialang	again, once more	kɔ́nnɛ̀
DonnoSo	again, once more	íɡɛ̀lɛ̀
DonnoSo	again, once more	íjàɡá
DonnoSo	again, once more	jàɡá#lè
JamsayDouentza	again, once more	pílíwé
JamsayDouentza	again, once more	ídʒé#nè
Mombo	again, once more	nɛ̀.ɛ̀ŋ.ɡùlùlá
Mombo	again, once more	nɛ́.ɛ́ŋ.ɡúlù
BonduSoNajamba	again, once more	wɔ̀n.dɛ́#là
Nanga	again, once more	bìn.dé
Nanga	again, once more	íjê
Nanga	again, once more	bɛ̀n.dí
Penange	again, once more	nè.èɡù+ló
PergeTegu	again, once more	pílíwé
PergeTegu	again, once more	íjé#nà
TebulUre	again, once more	píɡílí#ɡín
TebulUre	again, once more	pín.dé#ɡín
TebulUre	again, once more	pìn.dè#nɛ́
Tiranige	again, once more	ádʒá#là
TogoKan	again, once more	pílé+m+ɛ̀.ɛ̀
TommoSoTongoTongo	again, once more	ííjɛ̀lɛ̀
ToroTegu	again, once more	làɡú#nà
ToroTegu	again, once more	jó#nà
YandaDom	again, once more	íjɛ́#lá
YandaDom	again, once more	kɔ́nɔ́j
YandaDom	again, once more	kɔ́né.é
YornoSo	again, once more	lè.é
YornoSo	again, once more	já.à
YornoSo	again, once more	já.à#lè.é
BankanTey	always	mù+ká.à~#kálà
BankanTey	always	mù+ká.à~#bè.è
BenTey	always	àsú
BenTey	always	àsú#dà~#wôj
BenTey	always	ùsú#dà~#wôj
DogulDomBendiely	always	wáàr#fú
DogulDomBendiely	always	wàɡát#fú
DogulDomKundialang	always	wá.àr#fù.ù
DonnoSo	always	bǎj#wôj
JamsayGourou	always	dòɡùrù#ká.à
JamsayDouentza	always	dʒá.á
JamsayDouentza	always	dʒá.á#mà#dʒá.á
JamsayDouentza	always	dòɡùrù#ká.à~
Mombo	always	wàɡàrù#sélé.é
BonduSoNajamba	always	àsú.ú
BonduSoNajamba	always	wáɡátì#dîn
Nanga	always	àsú
Penange	always	wàɡar#sèlè
PergeTegu	always	à.àsú
PergeTegu	always	súà.àbádà
TebulUre	always	wáɡádú#pú
Tiranige	always	wàkàtì#tʃímà
TogoKan	always	dʒá+wò
TommoSoTongoTongo	always	àsúú#kɛ́m
TommoSoTongoTongo	always	ábádá
TommoSoTongoTongo	always	bǎj#kɛ́m
ToroTegu	always	tùw.∼ɔ́#kálá.á
YandaDom	always	àsú
YornoSo	always	bǎj#pú
YornoSo	always	dʒá#mà#dʒá
YornoSo	always	dʒá
Mombo	a long time, a long while	ɡè.èdènìɡóll+ò
Nanga	a long time, a long while	tàmàdùɡ+í
TommoSoTongoTongo	a long time, a long while	bàjtám+ú
YornoSo	a long time, a long while	bàjpàl+á
BankanTey	never	àbádá
BenTey	never	àbádá
Bunoge	never	ʔàbádá
DogulDomBendiely	never	nánà
DogulDomKundialang	never	àbádà
DonnoSo	never	à.àbádà
JamsayGourou	never	àbádá
JamsayDouentza	never	àbádá
Mombo	never	ábádá
BonduSoNajamba	never	àbádá
Nanga	never	àbádá
Nanga	never	à.àbádá
Penange	never	àbádá
PergeTegu	never	à.àbádá
TebulUre	never	pɛ́j
TogoKan	never	nánà
TommoSoTongoTongo	never	ábádá
TommoSoTongoTongo	never	àsúú
ToroTegu	never	àbádá
YandaDom	never	àbàdà
YornoSo	never	àbádá
BankanTey	early	dʒìrèsíj.∼àw.∼
BenTey	early	dʒìrèsíj.∼àw.∼
JamsayDouentza	early	dʒìrèsí.ì~
Mombo	early	dʒòŋ.ɡònâw
BonduSoNajamba	early	úmɛ́ŋ.ɡém+á
Nanga	early	ɡìrèsíj.∼âŋ+à
PergeTegu	early	ɡìrèsí.ì~
TebulUre	early	ɡìrèsèŋ.ɡ+á
TogoKan	early	w+á.á
TogoKan	early	ɔ́ɡ+ú
TommoSoTongoTongo	early	dàm.b+é
TommoSoTongoTongo	early	bàjsíɛ́n+ɛ
TommoSoTongoTongo	early	bàjdɔ̀.ɔ́dɛ̀n+ɛ
ToroTegu	early	màŋ+á
YandaDom	early	wà.àsì.ìɡ+á
YornoSo	early	ɡìrùsɛ́.ɛ̀.∼n
BenTey	belatedly, late (adverb)	tùlú#wó
DogulDomKundialang	belatedly, late (adverb)	sáktè
JamsayDouentza	belatedly, late (adverb)	ɡǔnn
Mombo	belatedly, late (adverb)	tún.dú.ú~
Nanga	belatedly, late (adverb)	tùn.dú#ɡó
PergeTegu	belatedly, late (adverb)	tùlú.ù
TebulUre	belatedly, late (adverb)	dùmó
TogoKan	belatedly, late (adverb)	dòɡó
TommoSoTongoTongo	belatedly, late (adverb)	dɔ̀rɔ́+ɡó
TommoSoTongoTongo	belatedly, late (adverb)	ònnú#nɛ́
TommoSoTongoTongo	belatedly, late (adverb)	dùmɔ́+ɡo
ToroTegu	belatedly, late (adverb)	pɛ́rá
YandaDom	belatedly, late (adverb)	ìdà#ɡá
YandaDom	belatedly, late (adverb)	tùnù#ná
YornoSo	belatedly, late (adverb)	táw.∼#ŋɛ̀
YornoSo	belatedly, late (adverb)	ònɔ́
Mombo	(sb) be late, do belatedly	ɲɔ́m+ɛ́
BonduSoNajamba	(sb) be late, do belatedly	pédʒ+á+n.d+í
TogoKan	(sb) be late, do belatedly	dòɡ+ó+wɛ́.ɛ́
TommoSoTongoTongo	(sb) be late, do belatedly	dɔ̀r+ɔ́
TommoSoTongoTongo	(sb) be late, do belatedly	dùm+ɔ́+dùm+ɔ́
YornoSo	(sb) be late, do belatedly	táw.∼+á
Ampari	time, moment in time	wàɡà+tì
BankanTey	time, moment in time	wáw+tù
BankanTey	time, moment in time	wáɡá+tù
BenTey	time, moment in time	wáɡá+tù
BenTey	time, moment in time	dóɡú+rú
Bunoge	time, moment in time	wàɡà+r
Bunoge	time, moment in time	wà.à+ɡ
DogulDomBendiely	time, moment in time	wàɡá+tù
DogulDomBendiely	time, moment in time	wáàr
DogulDomKundialang	time, moment in time	wá.àr
DogulDomKundialang	time, moment in time	wáɡà+tì
DonnoSo	time, moment in time	wáɡù+rù
JamsayGourou	time, moment in time	dóɡú+rú
JamsayDouentza	time, moment in time	wáká+tì
JamsayDouentza	time, moment in time	dóɡú+rú
Mombo	time, moment in time	wáɡá+rù
BonduSoNajamba	time, moment in time	wáɡà+tì
BonduSoNajamba	time, moment in time	wákà+tì
BonduSoNajamba	time, moment in time	sárà
Nanga	time, moment in time	wáɡá+dí
Nanga	time, moment in time	wáɡá+tí
Penange	time, moment in time	wàɡà+r
PergeTegu	time, moment in time	wáɡá+tù
PergeTegu	time, moment in time	dóɡú+rú
TebulUre	time, moment in time	wáɡá+dú
TebulUre	time, moment in time	wáɡá+tí
Tiranige	time, moment in time	wáká+tí
TogoKan	time, moment in time	tèŋé
TogoKan	time, moment in time	dóɡú+rú
TommoSoTongoTongo	time, moment in time	wáɡá+dú
TommoSoTongoTongo	time, moment in time	wáárú
ToroTegu	time, moment in time	tùw.∼ɔ́
ToroTegu	time, moment in time	wáká+tù
ToroTegu	time, moment in time	wáɣá+tù
ToroTegu	time, moment in time	òsùtú+rú
YandaDom	time, moment in time	wáɡà+tù
YandaDom	time, moment in time	dó.órù
YornoSo	time, moment in time	wá.árú
YornoSo	time, moment in time	dóɡú+rú
BankanTey	now	nɔ́ŋɔ̀j.∼
BenTey	now	núw.∼ɔ̀j.∼
BenTey	now	nɛ́.ɛ́
Bunoge	now	másà
DogulDomBendiely	now	kàn.dá
DogulDomKundialang	now	kàn.dá
DonnoSo	now	kàn.dɔ̌w
DonnoSo	now	kàn.dɔ̀#ŋɡɔ́
JamsayDouentza	now	kà.àná
JamsayDouentza	now	nɛ́j.∼
JamsayDouentza	now	nîm
JamsayDouentza	now	nîŋ
JamsayMondoro	now	nîm
Mombo	now	sízà
BonduSoNajamba	now	sǎŋ
BonduSoNajamba	now	sǎn
BonduSoNajamba	now	sàŋ.ɡí
Nanga	now	níŋèj.∼
Penange	now	nsâ
PergeTegu	now	nîŋ
TebulUre	now	nân
Tiranige	now	ádʒá
TogoKan	now	kà.àná
TommoSoTongoTongo	now	nìmɛ́m
TommoSoTongoTongo	now	nɛ́.ɛ́+kàj
ToroTegu	now	nîŋ
ToroTegu	now	níŋ.ɡì
YandaDom	now	nìmɛ̂m
YandaDom	now	ní.í
YandaDom	now	ní.í#ɡàj
YornoSo	now	kàná.á
BankanTey	right now	nɔ̀ŋɔ̀#sàŋ.ɡú
BenTey	right now	núw.∼ɔ̀j.∼#té.é
BenTey	right now	núw.∼ɔ̀j.∼#tʃɛ̂m
Bunoge	right now	másà#kó#nì
Bunoge	right now	másà#kó
DogulDomBendiely	right now	kàn.dá#sísà
DogulDomKundialang	right now	kàn.dà#ǒɡ#nɛ́.ɛ́nɛ̀
DonnoSo	right now	kàn.dɔ̀w#ŋɡɔ́
JamsayDouentza	right now	nîm#tʃɛ̂w
JamsayDouentza	right now	nîm#tʃɛ̂w+tʃɛ̂w
Mombo	right now	sízà#sízà#né.é
BonduSoNajamba	right now	pɔ́#nɛ̀
Nanga	right now	níŋèj.∼#sâw
Penange	right now	nsá#ɡɔ̀n
PergeTegu	right now	nîŋ#kɛ̂w
TebulUre	right now	nân
TogoKan	right now	kà.àná#sàsàj
TommoSoTongoTongo	right now	nìmɛ̀m#sàdám
TommoSoTongoTongo	right now	ìŋù#túmɔ́#nɛ
ToroTegu	right now	nîŋ+nîŋ
YandaDom	right now	nìmɛ̀#sú+sù
YornoSo	right now	kàná.á#sí+sàj
BankanTey	today	íjé
BenTey	today	íjé
Bunoge	today	dʒòw.∼
DogulDomBendiely	today	ííjè
DogulDomKundialang	today	í.íjè
DonnoSo	today	íjè
JamsayGourou	today	íɡé
JamsayDouentza	today	ídʒé
JamsayMondoro	today	ídʒé
BonduSoNajamba	today	íjó
Nanga	today	íjé
Penange	today	n.dʒó
PergeTegu	today	íjé
TebulUre	today	jɔ̀.ɔ́
Tiranige	today	jò.ò
TogoKan	today	íjé
TommoSoTongoTongo	today	ííjé
ToroTegu	today	jó
YandaDom	today	íjè
YornoSo	today	jé.é
BankanTey	yesterday	jéŋ.ɡì
BenTey	yesterday	jéŋ.ɡù
BenTey	yesterday	jêŋ
Bunoge	yesterday	já.áɡù
DogulDomBendiely	yesterday	nìŋáá
DogulDomKundialang	yesterday	nìŋá.á
DonnoSo	yesterday	já.à
JamsayGourou	yesterday	já.á
JamsayDouentza	yesterday	já.á
BonduSoNajamba	yesterday	ɲà.á
Nanga	yesterday	jéŋìr.∼ì.ì
Penange	yesterday	jà.àɡù
PergeTegu	yesterday	já.á
TebulUre	yesterday	jéŋ.ɡì
Tiranige	yesterday	níŋá
TogoKan	yesterday	já.á
TommoSoTongoTongo	yesterday	jáá
ToroTegu	yesterday	já.á
YandaDom	yesterday	nìŋà.à
YandaDom	yesterday	nìŋà.à#ɡá
YornoSo	yesterday	já.á
BankanTey	day before yesterday	jànáŋ.ɡà
BenTey	day before yesterday	íjé#ùsú#tà.ànú
DogulDomBendiely	day before yesterday	írìntáánù
DogulDomKundialang	day before yesterday	írù+n#tà.àn.dù
DonnoSo	day before yesterday	íjè#bà.àj#tà.àn.dú
JamsayDouentza	day before yesterday	ídʒén+tà.án
JamsayDouentza	day before yesterday	ídʒén+nì.í+tà.án
Mombo	day before yesterday	já.áɡùnnà
BonduSoNajamba	day before yesterday	íjó#tà.àn.dì
Nanga	day before yesterday	íjé#n#tà.àn.dì.ì
Penange	day before yesterday	jà.àɡù+n+túná
PergeTegu	day before yesterday	íjén+tà.àlú
TebulUre	day before yesterday	jɔ̀.ɔ́#dèm.bé#tà.àn.dù
Tiranige	day before yesterday	nìŋà+mólí
TogoKan	day before yesterday	íjé#tà.à+nɛ́
TommoSoTongoTongo	day before yesterday	ííjé#báj#tààn.dú
TommoSoTongoTongo	day before yesterday	ííjé#bé#tààn.dú
ToroTegu	day before yesterday	jèrùmé
YandaDom	day before yesterday	íjè#dèmè#tá.án.dù
YornoSo	day before yesterday	jé.é#bàj#tà.án
BankanTey	tomorrow	ɛ́j.∼
BenTey	tomorrow	ɛ́j.∼
BenTey	tomorrow	ɛ́j.∼#dé
Bunoge	tomorrow	ʔóɡà
DogulDomBendiely	tomorrow	ɛ́.ɛ́nì
DogulDomKundialang	tomorrow	ɛ́.ɛ́nì
DonnoSo	tomorrow	jòɡó
JamsayGourou	tomorrow	jòɡó
JamsayDouentza	tomorrow	jòɡó
JamsayMondoro	tomorrow	jòɡó
Mombo	tomorrow	ɔ́ɡɔ̀
BonduSoNajamba	tomorrow	ɛ́ŋ.ɡú
Nanga	tomorrow	ɛ́.ɛ́ŋí
Penange	tomorrow	òɡà
PergeTegu	tomorrow	úŋ.ɡù
TebulUre	tomorrow	ɛ́j.∼
TiranigeBoui	tomorrow	á.áɡá
TiranigeNingo	tomorrow	áɡá
TogoKan	tomorrow	jòɡó
TommoSoTongoTongo	tomorrow	jòɡó
ToroTegu	tomorrow	sírà
ToroTegu	tomorrow	húw.∼ɔ̀
YandaDom	tomorrow	ɛ́w
YandaDom	tomorrow	ɛ́w#dè
YornoSo	tomorrow	jòɡó
BankanTey	the day after tomorrow	ɛ́r.∼ɛ́nà
BenTey	the day after tomorrow	ɛ́rɛ́ná.à
DogulDomBendiely	the day after tomorrow	ɛ́n.dɛ̀nɛ̀
DogulDomKundialang	the day after tomorrow	ɛ́n#dɛ̀nɛ̀
DonnoSo	the day after tomorrow	jòɡò+dɛ́nɛ̀
JamsayDouentza	the day after tomorrow	jòɡò+dɛ́r.∼ɛ̀
JamsayMondoro	the day after tomorrow	jòɡò+dɛ́r.∼ɛ̀
Mombo	the day after tomorrow	ɔ́ɡɔ́nnà
BonduSoNajamba	the day after tomorrow	ɛ́n.dɛ̀n
Nanga	the day after tomorrow	ɛ́n.dɛ̀j
Penange	the day after tomorrow	òɡà+n+túná
PergeTegu	the day after tomorrow	úŋ.ɡù#dɛ́r.∼ɛ̀
Tiranige	the day after tomorrow	à.àɡà#dɛ́nɛ́
TogoKan	the day after tomorrow	jòɡò+dɛ́r.∼ɛ̀
TommoSoTongoTongo	the day after tomorrow	jòɡò#dɛ́nɛ́
ToroTegu	the day after tomorrow	húw.∼ɔ̀#dɛ̀r.∼à
YandaDom	the day after tomorrow	ɛ̀w+dèr.∼ɛ́
YornoSo	the day after tomorrow	jòɡò+dɛ́r.∼ɛ̀
Ampari	night	dó.ó+n.dó
BankanTey	night	ɲân
BenTey	night	ɲár.∼ù
Bunoge	night	jà
DogulDomBendiely	night	jáá+ɡà
DogulDomKundialang	night	já.á+ɡà
DonnoSo	night	jáŋà
JamsayGourou	night	dà.àɣá
JamsayDouentza	night	dà.àɣá
JamsayMondoro	night	dà.à+ɡá
Mombo	night	dó.ó
BonduSoNajamba	night	ɲá+m
Nanga	night	dɛ̀.ɛ̀+n.dɛ̂
Penange	night	dó+ɡó
PergeTegu	night	dɛ̀.ɛ̀+ɡɛ́
TebulUre	night	dɛ̀+n.dɛ́
Tiranige	night	jà.à+ɡù
TogoKan	night	dà.à+ɡá
TommoSoTongoTongo	night	jáŋá
TommoSoTongoTongo	night	dì+ɡɛ́
TommoSoTongoTongo	night	bààdɛ̀+nɛ́
TomoKanSegue	night	dáʔà
TomoKanSegue	night	ɲá+ŋ.ɡá
ToroTegu	night	j.∼à.àŋá
YandaDom	night	dè+n.dà.à
YandaDom	night	nàj+ŋ
YornoSo	night	dì+ɡɛ́
TommoSoTongoTongo	evening (9-10 PM, time for evening conversations)	èl+mé
ToroTegu	evening (9-10 PM, time for evening conversations)	èlkó
YornoSo	evening (9-10 PM, time for evening conversations)	dìɡɛ̀+tóɡù+wà.àrù
BankanTey	daytime (not night)	ùsì.í~
BenTey	daytime (not night)	ùsùdé+r.∼í.í
BenTey	daytime (not night)	ùsùdɛ́+r.∼í.í
Bunoge	daytime (not night)	dènì
DogulDomBendiely	daytime (not night)	ísì+ɡà
DogulDomKundialang	daytime (not night)	ís+ɡà.à
DonnoSo	daytime (not night)	nà+n.dè+nú
JamsayGourou	daytime (not night)	nìnú+w.∼ò
JamsayDouentza	daytime (not night)	nìnú+w.∼ó
JamsayDouentza	daytime (not night)	nìnú+w.∼ɔ́
JamsayDouentza	daytime (not night)	nùnú+w.∼ó
JamsayDouentza	daytime (not night)	ɲálɔ́.ɔ́+mɔ̀
JamsayMondoro	daytime (not night)	nìnú+w.∼ò
Mombo	daytime (not night)	ɡé.éw.∼è
BonduSoNajamba	daytime (not night)	ùdʒú
Nanga	daytime (not night)	ùsìdɛ́+r.∼í
Penange	daytime (not night)	ɡɛ̀.ɛ̀~
Penange	daytime (not night)	ɡɛ̀.ɛ̀dɛ̀+n
PergeTegu	daytime (not night)	dɛ́+ɡú
TebulUre	daytime (not night)	ùdú
TiranigeBoui	daytime (not night)	dè.è+ŋ.ɡú
TiranigeNingo	daytime (not night)	dɛ̀nì+ɡí
TogoKan	daytime (not night)	ìsì+ɡɛ́
TommoSoTongoTongo	daytime (not night)	à+ɡá
TommoSoTongoTongo	daytime (not night)	nǎ+m
ToroTegu	daytime (not night)	nùŋù+lɔ́
YandaDom	daytime (not night)	dèr.∼ì+ŋ
YandaDom	daytime (not night)	dèr.∼+ŋ
YandaDom	daytime (not night)	dènù+ŋ
YornoSo	daytime (not night)	dɛ̌n
BenTey	mid-day (10 AM-2 PM)	ùsùɔ̂w
Bunoge	mid-day (10 AM-2 PM)	dèŋ
DogulDomBendiely	mid-day (10 AM-2 PM)	ìsìɡì+té+ɡé
JamsayDouentza	mid-day (10 AM-2 PM)	nìnì.ìɔ́+ɡù
Nanga	mid-day (10 AM-2 PM)	ùsùɔ́+ɡî
Penange	mid-day (10 AM-2 PM)	ɡɛ̀.ɛ̀nì
PergeTegu	mid-day (10 AM-2 PM)	nìnì.ìô+w
TommoSoTongoTongo	mid-day (10 AM-2 PM)	nàm+té+ɡé
ToroTegu	mid-day (10 AM-2 PM)	nùŋù+lɔ́
ToroTegu	mid-day (10 AM-2 PM)	nù+ŋ.ɡù+lɔ́
YandaDom	mid-day (10 AM-2 PM)	ìzùɡè+té+ɡè
BankanTey	mid-day, noon	ùsùɔ̂w~
BenTey	mid-day, noon	ùsúkù+tʃɛ́là
DogulDomBendiely	mid-day, noon	ìsìɡì+té+ɡé
DogulDomKundialang	mid-day, noon	ìsìɡ+téɡè+ŋ
JamsayDouentza	mid-day, noon	nìnì.í+dàrà+tʃɛ́nɛ̀
BonduSoNajamba	mid-day, noon	kè+ntě+ŋ.ɡò+wà+kà+tì
TommoSoTongoTongo	mid-day, noon	nàm+té+ɡé
ToroTegu	mid-day, noon	nǒ+ŋkù+bɛ̀+l+tʃɛ́+lá
ToroTegu	mid-day, noon	nùŋù+lɔ̀bà+r.∼í.í
YornoSo	mid-day, noon	nàm+lèkì+nèɡú+wà.àrù
BankanTey	afternoon (2 PM to dusk)	dè+n.dé+j
BenTey	afternoon (2 PM to dusk)	dènèù+sú
Bunoge	afternoon (2 PM to dusk)	dé+n.dà+ká+nì
DogulDomBendiely	afternoon (2 PM to dusk)	dé+n.dú+ɡáà
DonnoSo	afternoon (2 PM to dusk)	dì.ì+ɡà.á
JamsayGourou	afternoon (2 PM to dusk)	dà.àɣà+ní.ì
JamsayDouentza	afternoon (2 PM to dusk)	dà.àɣà+ní.ì
JamsayMondoro	afternoon (2 PM to dusk)	dà.àɣà+ní.ì
BonduSoNajamba	afternoon (2 PM to dusk)	dè+n.dà.à+dʒú
Penange	afternoon (2 PM to dusk)	dè.è+n.dà
TommoSoTongoTongo	afternoon (2 PM to dusk)	dìɡɛ̀+nǎ+m
ToroTegu	afternoon (2 PM to dusk)	dɛ̀.ɛ̀+ɡá
YornoSo	afternoon (2 PM to dusk)	dìɡɛ̀+nǎ+m
BankanTey	week	zú.újá.à+zú.újá.à
BankanTey	week	ɛ́wá.ájá.àɛ́+wá.ájá.à
BenTey	week	dʒú.ú
Bunoge	week	jú+ɡù
DogulDomBendiely	week	dʒúú+ɡù
DogulDomKundialang	week	dʒú.ù+ɡ
DonnoSo	week	dʒú+ɡù
JamsayDouentza	week	dʒú+ɡú
Mombo	week	dʒú+ɡù
BonduSoNajamba	week	dʒùɡî+n
Nanga	week	dʒú+ɡú
Penange	week	èbàjù+ɡú
PergeTegu	week	dʒú+ɡú
TebulUre	week	zú+ɡó
TiranigeBoui	week	jù+ɡù
TiranigeNingo	week	dʒù+ɡù
Tiranige	week	jɔ̀+ntɛ̀+rɛ́
TogoKan	week	dʒú+ɡú
TommoSoTongoTongo	week	bàj+sɔ̌j
ToroTegu	week	ìwàdʒí+ró
YandaDom	week	zùwó
YornoSo	week	dʒú+ɡú
BankanTey	Monday	àltí+nɛ̀
BenTey	Monday	áltí+nɛ́.ɛ́rɛ̀
Bunoge	Monday	ʔà.àtɛ̀+nɛ̀
DogulDomBendiely	Monday	tìnɛ́.ɛ́+rɛ̀
DogulDomKundialang	Monday	àltì+nɛ́.ɛ́rɛ̀
DonnoSo	Monday	àtínɛ̀+rɛ̀
DonnoSo	Monday	kàm+màíbɛ̀
JamsayGourou	Monday	átínɛ̀
JamsayDouentza	Monday	áltí+nɛ́.ɛ́rɛ̀
Mombo	Monday	átínɛ́+rɛ̀
BonduSoNajamba	Monday	àltì+nɛ́.ɛ́rɛ̀
Nanga	Monday	átínɛ́.ɛ́+rɛ̀
Penange	Monday	àtɛ̀nɛ́.ɛ̀
PergeTegu	Monday	áltí+nɛ́.ɛ́rɛ̀
Tiranige	Monday	búríé+wà
TogoKan	Monday	àltì+nɛ́.ɛ́rɛ́
TommoSoTongoTongo	Monday	tììbǎ+j
TommoSoTongoTongo	Monday	àtínɛ́.ɛ́+rɛ́
ToroTegu	Monday	áltí+nì
BankanTey	Tuesday	tàlá.á+tà
BenTey	Tuesday	tàlá.á+tà
Bunoge	Tuesday	tá.árà
DogulDomBendiely	Tuesday	tìnɛ́.ɛ́+rɛ̀bá+náá+ɡù
DogulDomKundialang	Tuesday	tàlà+tá.árɛ̀
DonnoSo	Tuesday	tàrà+tá.à
DonnoSo	Tuesday	dúrù
JamsayGourou	Tuesday	tálá.á+tà
JamsayDouentza	Tuesday	tàlá.á+tà
Mombo	Tuesday	tálá+tárɛ̀
BonduSoNajamba	Tuesday	tàlá.á+tà
Nanga	Tuesday	tálá+ntá.á+rɛ̀
Penange	Tuesday	ɡònàé+bà
PergeTegu	Tuesday	tálá.á+tà
Tiranige	Tuesday	bùrìè+wààŋì+nɛ́
TogoKan	Tuesday	tàlá.á+tá
TommoSoTongoTongo	Tuesday	tàláá+tà
ToroTegu	Tuesday	tálá.á+tà
BankanTey	Wednesday	àlá.árú+bà
BenTey	Wednesday	álár+bà
Bunoge	Wednesday	álábà
DogulDomBendiely	Wednesday	tìnɛ́.ɛ́+rɛ̀dè+ntáá+n.dù
DogulDomKundialang	Wednesday	àlàl+bá.árɛ̀
DonnoSo	Wednesday	àrábà
DonnoSo	Wednesday	sà+m.bú+rù
JamsayGourou	Wednesday	álár+bà
JamsayDouentza	Wednesday	álár+bá.árɛ̀
Mombo	Wednesday	álál+bá.árà
BonduSoNajamba	Wednesday	àlár+bà
BonduSoNajamba	Wednesday	àlàr+bá.árè
Nanga	Wednesday	álá+m.bá.á+rɛ̀
Penange	Wednesday	pɛ́l+m.bɛ́
PergeTegu	Wednesday	álár+bà
Tiranige	Wednesday	sá.á+má
TogoKan	Wednesday	àlàrú+bá
TommoSoTongoTongo	Wednesday	álár+bà
TommoSoTongoTongo	Wednesday	lár+bà
ToroTegu	Wednesday	álár+bà
BankanTey	Thursday	àlkà+mí.ísà
BenTey	Thursday	àlkà+mí.ísà
Bunoge	Thursday	ʔálá+mín+dʒà
DogulDomBendiely	Thursday	tìnɛ́.ɛ́+rɛ̀dè+nèkéé+sò
DogulDomKundialang	Thursday	àlká+msá.á+rɛ̀
DonnoSo	Thursday	àlmì+sá.à
DonnoSo	Thursday	dà+má
JamsayGourou	Thursday	álká+mí.ísà
JamsayDouentza	Thursday	álká+mí.ísà
Mombo	Thursday	álká+msá.á+rè
BonduSoNajamba	Thursday	kɔ̀lɔ̀é+bán
BonduSoNajamba	Thursday	àlkà+mí.ísà
Nanga	Thursday	álkǎ+msâ
Penange	Thursday	álám+dʒà
PergeTegu	Thursday	álká+mí.ísà
Tiranige	Thursday	póɡó+mì
TogoKan	Thursday	àlkà+mí.ísá
TommoSoTongoTongo	Thursday	àlàmé+sá
ToroTegu	Thursday	àlkà+mí.ísà
BankanTey	Friday	àldʒú+mà
BenTey	Friday	áldʒú+má.árɛ̀
Bunoge	Friday	ʔàl+dʒùmà.à+rɛ́
DogulDomBendiely	Friday	dʒúúm+mɔ̀
DogulDomKundialang	Friday	àldʒú+má.árɛ̀
DonnoSo	Friday	dʒúm+mɔ̀
DonnoSo	Friday	nà+n.dó+lù
JamsayGourou	Friday	àlzú+w.∼ò
JamsayDouentza	Friday	áldʒú+má.árɛ̀
Mombo	Friday	dʒúm+mà
BonduSoNajamba	Friday	àldʒú+mà
BonduSoNajamba	Friday	dʒúm+mà
Nanga	Friday	áldʒú+má.árɛ̀
Penange	Friday	áj+mà
PergeTegu	Friday	dʒú+mà
Tiranige	Friday	àdʒùmà.à+rɛ́
TogoKan	Friday	àldʒú+má.árɛ́
TommoSoTongoTongo	Friday	dʒúm+mɔ́
ToroTegu	Friday	àldʒú+mà
BankanTey	Saturday	ásè
BenTey	Saturday	ásɛ́wɛ́.ɛ́+rɛ̀
Bunoge	Saturday	ʔàsì+lí
DogulDomBendiely	Saturday	dʒúúm+mɔ̀bá+náá+ɡù
DogulDomKundialang	Saturday	àsɛ́wɛ́.ɛ́+rɛ̀
JamsayGourou	Saturday	àsé.è
JamsayDouentza	Saturday	ásé.è
JamsayDouentza	Saturday	àdʒúw.∼ò
Mombo	Saturday	álsé+wérè
BonduSoNajamba	Saturday	ásè
Nanga	Saturday	álsɛ́+wɛ́rè
Nanga	Saturday	ásɛ́wɛ́+rɛ̀
Penange	Saturday	àssí.ì+l
PergeTegu	Saturday	ásɛ́wɛ́.ɛ́+rɛ̀
Tiranige	Saturday	ásérì
TogoKan	Saturday	àséwé+ré
TommoSoTongoTongo	Saturday	ásè
ToroTegu	Saturday	ásé.è
BankanTey	Sunday	álàl
BankanTey	Sunday	állâ+l
BankanTey	Sunday	èwàúsù
BenTey	Sunday	álâl
Bunoge	Sunday	ʔáká+rì
DogulDomBendiely	Sunday	dʒúúm+mɔ̀dè+ntáá+n.dù
DogulDomKundialang	Sunday	álàŋ
DonnoSo	Sunday	dʒùmá.á+sì
JamsayGourou	Sunday	álâl
JamsayDouentza	Sunday	álâl
Mombo	Sunday	álà+m
BonduSoNajamba	Sunday	ébán
BonduSoNajamba	Sunday	álà+m
Nanga	Sunday	álâl
Penange	Sunday	àkárì
