DOCULECT,GLOSS,IPA
BankanTey,"refuse, reject (a proposal or agreement)",s a l - a - k a ŋ
BenTey,"refuse, reject (a proposal or agreement)",s a l - ɛ
JamsayDouentza,"refuse, reject (a proposal or agreement)",s a l - a
Nanga,"refuse, reject (a proposal or agreement)",s a l - ɛ
PergeTegu,"refuse, reject (a proposal or agreement)",s a l - ɛ
TommoSoTongoTongo,"refuse, reject (a proposal or agreement)",w a
YornoSo,"refuse, reject (a proposal or agreement)",s a l - a
BankanTey,"find acceptable, admit or accept (sth/sb, after an evaluation)",a w
BenTey,"find acceptable, admit or accept (sth/sb, after an evaluation)",d aa y - i - w u
Mombo,"find acceptable, admit or accept (sth/sb, after an evaluation)",d a g - e
Nanga,"find acceptable, admit or accept (sth/sb, after an evaluation)",d a g - a - m i
TommoSoTongoTongo,"find acceptable, admit or accept (sth/sb, after an evaluation)",y a b - a
BenTey,swear (verb only),w aa t - ɛ
DogulDomBendiely,swear (verb only),k ɛ n d - a
DogulDomKundialang,swear (verb only),j ɛ b - y ɛ
DonnoSo,swear (verb only),j ɛ b ɛ - ɛ
JamsayDouentza,swear (verb only),w aa t - ɛ
JamsayDouentza,swear (verb only),w aa t - a
Mombo,swear (verb only),t ɛ m - ɔ - n y - ɛ - ɛ
BonduSoNajamba,swear (verb only),w aa t - ɛ
Nanga,swear (verb only),w a l - ɛ
Nanga,swear (verb only),w aa t - ɛ
Nanga,swear (verb only),w aa t - i - y i
PergeTegu,swear (verb only),w aa t - ɛ
TebulUre,swear (verb only),w aa t - ɛ
TogoKan,swear (verb only),j ɛ w - ɛ
TommoSoTongoTongo,swear (verb only),j ɛ b - i - y ɛ
YandaDom,swear (verb only),z ɛ b - i - y ɛ
YornoSo,swear (verb only),j ɛ b ɛ - ɛ
BankanTey,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t a
BenTey,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
Bunoge,"oath, act of swearing (the truth of an assertion, invoking God)",k u n a - k a n i
DogulDomKundialang,"oath, act of swearing (the truth of an assertion, invoking God)",qqq
JamsayGourou,"oath, act of swearing (the truth of an assertion, invoking God)",a m a ɲ e - y - ⁿ
JamsayDouentza,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
Mombo,"oath, act of swearing (the truth of an assertion, invoking God)",t ɛ - m ɔ
BonduSoNajamba,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
Nanga,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
Penange,"oath, act of swearing (the truth of an assertion, invoking God)",k u n a - k a n
PergeTegu,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
TebulUre,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t ɛ
Tiranige,"oath, act of swearing (the truth of an assertion, invoking God)",k a l e
TogoKan,"oath, act of swearing (the truth of an assertion, invoking God)",j ɛ w
TommoSoTongoTongo,"oath, act of swearing (the truth of an assertion, invoking God)",j ɛ b i - y i l e
ToroTegu,"oath, act of swearing (the truth of an assertion, invoking God)",w aa t a
ToroTegu,"oath, act of swearing (the truth of an assertion, invoking God)",b i rⁿ a - n i
YandaDom,"oath, act of swearing (the truth of an assertion, invoking God)",z ɛ b ii
YornoSo,"oath, act of swearing (the truth of an assertion, invoking God)",j e b u
BankanTey,"make a promise, promise (sth, to sb)",a m aa n - a - z ɛ
BenTey,"make a promise, promise (sth, to sb)",aa d u w - o
Bunoge,"make a promise, promise (sth, to sb)",k u n - a
DonnoSo,"make a promise, promise (sth, to sb)",aa d u j a - a
DonnoSo,"make a promise, promise (sth, to sb)",n aa m - u - j a - a
JamsayDouentza,"make a promise, promise (sth, to sb)",a m aa n aa - a
Mombo,"make a promise, promise (sth, to sb)",aa d u i m b - e
BonduSoNajamba,"make a promise, promise (sth, to sb)",a m aa n - a - j ɛ
BonduSoNajamba,"make a promise, promise (sth, to sb)",a m aa n - a i - b e
BonduSoNajamba,"make a promise, promise (sth, to sb)",aa d i j - ɛ
Nanga,"make a promise, promise (sth, to sb)",a m aa n - a - w o
Nanga,"make a promise, promise (sth, to sb)",aa d i w o - o
Penange,"make a promise, promise (sth, to sb)",k u n - a
PergeTegu,"make a promise, promise (sth, to sb)",a m aa n aa - a
TebulUre,"make a promise, promise (sth, to sb)",a m aa n - e i - b ɛ
TogoKan,"make a promise, promise (sth, to sb)",s aⁿ k aⁿ - o
TommoSoTongoTongo,"make a promise, promise (sth, to sb)",a m a n - u a - w a
ToroTegu,"make a promise, promise (sth, to sb)",a m aa n - a - s a
YandaDom,"make a promise, promise (sth, to sb)",a m aa n - i - b o
YornoSo,"make a promise, promise (sth, to sb)",a m aa n a - a
BankanTey,(sb) bestow a blessing (on sb),d u w - a - k a ŋ
BenTey,(sb) bestow a blessing (on sb),d u w - aa - w k - a yⁿ
Bunoge,(sb) bestow a blessing (on sb),d u w - i - k a n - i
DonnoSo,(sb) bestow a blessing (on sb),d u w - aa - w k - u n d - o
JamsayDouentza,(sb) bestow a blessing (on sb),d u w - aa - w k - u n o
Mombo,(sb) bestow a blessing (on sb),s a l - a - g a n d - ɛ
Mombo,(sb) bestow a blessing (on sb),s a l - a - g a k - a n i
Mombo,(sb) bestow a blessing (on sb),d u w - o - w n d - ɛ
BonduSoNajamba,(sb) bestow a blessing (on sb),d u w - a - k a n
BonduSoNajamba,(sb) bestow a blessing (on sb),d u w - ɛ
Nanga,(sb) bestow a blessing (on sb),d u w - a - k a rⁿ - i
Penange,(sb) bestow a blessing (on sb),d u w - aa - w k - a n i
PergeTegu,(sb) bestow a blessing (on sb),d u w - aa - w k - u l o
TebulUre,(sb) bestow a blessing (on sb),d u w - aa - g u t - u n
TogoKan,(sb) bestow a blessing (on sb),d u w - aa - g u k - u n
TommoSoTongoTongo,(sb) bestow a blessing (on sb),a m b - a - b oo
ToroTegu,(sb) bestow a blessing (on sb),d u w - a - k a rⁿ - a
YandaDom,(sb) bestow a blessing (on sb),d u w - aa - w k - u n d - o
YornoSo,(sb) bestow a blessing (on sb),d u w - aa - k u n - ɔ
BankanTey,curse (sb) (verb only),z ɛ w - ɛ
BenTey,curse (sb) (verb only),j ɛ w - ɛ
Bunoge,curse (sb) (verb only),y ɛ b - ɛ
DogulDomKundialang,curse (sb) (verb only),j ɛ b - ɛ
DonnoSo,curse (sb) (verb only),j ɛ b - ɛ
JamsayDouentza,curse (sb) (verb only),j ɛ w - ɛ
JamsayMondoro,curse (sb) (verb only),j ɛ w - ɛ
Mombo,curse (sb) (verb only),g e b - e
BonduSoNajamba,curse (sb) (verb only),s ɔ ŋ g - ɛ
Nanga,curse (sb) (verb only),j ɛ w - ɛ
Penange,curse (sb) (verb only),y ɛ b - ɛ
PergeTegu,curse (sb) (verb only),g ɛ w - ɛ
TebulUre,curse (sb) (verb only),z ɛ b - ɛ
TogoKan,curse (sb) (verb only),j ɛ w - ɛ
TommoSoTongoTongo,curse (sb) (verb only),j ɛ b - ɛ
ToroTegu,curse (sb) (verb only),z ɛ w - a
YandaDom,curse (sb) (verb only),z ɛ b - ɛ
YornoSo,curse (sb) (verb only),j ɛ b - ɛ
BankanTey,"call (sb, to come), summon, convoke (sb)",ɲ a rⁿ - a
BenTey,"call (sb, to come), summon, convoke (sb)",ɲ a rⁿ - i
Bunoge,"call (sb, to come), summon, convoke (sb)",ɲ aa ŋ - i
DogulDomBendiely,"call (sb, to come), summon, convoke (sb)",b o n d - e
DogulDomKundialang,"call (sb, to come), summon, convoke (sb)",b oo n d - e
JamsayGourou,"call (sb, to come), summon, convoke (sb)",b ɔ rⁿ - ɔ
JamsayDouentza,"call (sb, to come), summon, convoke (sb)",b ɔ rⁿ - ɔ
JamsayMondoro,"call (sb, to come), summon, convoke (sb)",b ɔ rⁿ - ɔ
Mombo,"call (sb, to come), summon, convoke (sb)",y a l - e
BonduSoNajamba,"call (sb, to come), summon, convoke (sb)",y a n d - e
Nanga,"call (sb, to come), summon, convoke (sb)",ɲ aa rⁿ - i
Penange,"call (sb, to come), summon, convoke (sb)",y a l - e
PergeTegu,"call (sb, to come), summon, convoke (sb)",s ɔ rⁿ - ɔ
TebulUre,"call (sb, to come), summon, convoke (sb)",b o n - g o b - o n
Tiranige,"call (sb, to come), summon, convoke (sb)",y aa n d - o
TogoKan,"call (sb, to come), summon, convoke (sb)",b ɔ rⁿ - ɔ
TommoSoTongoTongo,"call (sb, to come), summon, convoke (sb)",b o - o
ToroTegu,"call (sb, to come), summon, convoke (sb)",s o rⁿ - o
YandaDom,"call (sb, to come), summon, convoke (sb)",y a n d - a l - i
YornoSo,"call (sb, to come), summon, convoke (sb)",b oo n - ɔ
BankanTey,"announce, proclaim",b o rⁿ - o
BenTey,"announce, proclaim",b ɔ rⁿ - ɔ
BenTey,"announce, proclaim",b ɔ rⁿ ɔ c i w - ɛ
DonnoSo,"announce, proclaim",s a g - a - n d - a
JamsayDouentza,"announce, proclaim",b oo n - o
Mombo,"announce, proclaim",b aa w - e
BonduSoNajamba,"announce, proclaim",n ɔɔ s - ɛ
BonduSoNajamba,"announce, proclaim",d aa n d - i
Nanga,"announce, proclaim",b ɔ rⁿ - ɔ
PergeTegu,"announce, proclaim",b oo l - o
TogoKan,"announce, proclaim",t o g - o - r o
TommoSoTongoTongo,"announce, proclaim",b ɔ l - ɔ - g oo n d - o
TommoSoTongoTongo,"announce, proclaim",t a g - i - l ɛ
ToroTegu,"announce, proclaim",b o r - o
YandaDom,"announce, proclaim",b a ŋ - a - l i
YornoSo,"announce, proclaim",b oo n - u - k u n - ɔ
BankanTey,"explain (sth, to sb)",p a m - i - n a k - a ŋ
BenTey,"explain (sth, to sb)",p aa m - i - n ɛ
BenTey,"explain (sth, to sb)",p a m - m i n - ɛ
JamsayDouentza,"explain (sth, to sb)",p aa m - i - n e
Mombo,"explain (sth, to sb)",t aa r - e
BonduSoNajamba,"explain (sth, to sb)",b a y - a - m e
BonduSoNajamba,"explain (sth, to sb)",b aa r - ɛ
Nanga,"explain (sth, to sb)",p aa m - ɛ - m i
PergeTegu,"explain (sth, to sb)",p aa m - i - n ɛ
TogoKan,"explain (sth, to sb)",k ɔ r - ɔ - t i ŋ - ɛ
TommoSoTongoTongo,"explain (sth, to sb)",j u g - ɔ - m ɔ
TommoSoTongoTongo,"explain (sth, to sb)",t a g - a
ToroTegu,"explain (sth, to sb)",t o t - o
YandaDom,"explain (sth, to sb)",p aa m - ɛ
YandaDom,"explain (sth, to sb)",p i l - l ɛ
YornoSo,"explain (sth, to sb)",p aa m - a - m ɔ
BankanTey,"pardon, forgive (sb)",k a w - r i k - a ŋ
BenTey,"pardon, forgive (sb)",y aa p - ɛ - y aa p - ɛ
BenTey,"pardon, forgive (sb)",y aa p - ɛ
Bunoge,"pardon, forgive (sb)",y aa f - i - k a n - i
DonnoSo,"pardon, forgive (sb)",y aa b - u - k a n - a
JamsayGourou,"pardon, forgive (sb)",y aa f - ɛ
JamsayDouentza,"pardon, forgive (sb)",y aa f - ɛ
JamsayDouentza,"pardon, forgive (sb)",y aa p - ɛ
Mombo,"pardon, forgive (sb)",y aa f - i - k a n - i
BonduSoNajamba,"pardon, forgive (sb)",y aa f - ɛ
BonduSoNajamba,"pardon, forgive (sb)",k a n - e
Nanga,"pardon, forgive (sb)",k a w - r i
Nanga,"pardon, forgive (sb)",k a w - r i k - a rⁿ - i
Nanga,"pardon, forgive (sb)",y aa b - i
Penange,"pardon, forgive (sb)",y aa f - i - k a n - i
PergeTegu,"pardon, forgive (sb)",y aa p - ɛ
TebulUre,"pardon, forgive (sb)",y aa b - i - y aa b - i t i
Tiranige,"pardon, forgive (sb)",y aa p - i - k a n - u
TogoKan,"pardon, forgive (sb)",y aa p - i
TommoSoTongoTongo,"pardon, forgive (sb)",y aa b - a - k a n - a
ToroTegu,"pardon, forgive (sb)",y aa f - a - k a rⁿ u k a rⁿ - a
YandaDom,"pardon, forgive (sb)",y aa b - ɛ
YornoSo,"pardon, forgive (sb)",y aa b - u - k a rⁿ - a
BankanTey,stutter (verb only),b e m b - e
BenTey,stutter (verb only),b e m b - e
Bunoge,stutter (verb only),t i ŋ - e
DogulDomKundialang,stutter (verb only),k i y - e
DonnoSo,stutter (verb only),k ii g - ee
JamsayGourou,stutter (verb only),i m - ɛ
JamsayDouentza,stutter (verb only),i m - ɛ
JamsayMondoro,stutter (verb only),i m - ɛ
Nanga,stutter (verb only),b e m b - e
Penange,stutter (verb only),s u j - e
PergeTegu,stutter (verb only),b e m b - e
TebulUre,stutter (verb only),i m - ɛ
Tiranige,stutter (verb only),t u g - u - j o
TogoKan,stutter (verb only),i r - e
TommoSoTongoTongo,stutter (verb only),i l m - ɛ
ToroTegu,stutter (verb only),b e m - o
YandaDom,stutter (verb only),i m i l - o
YornoSo,stutter (verb only),i m - ɛ
BankanTey,(sb) be certain (of sth),t a j a r a l w - o
BenTey,(sb) be certain (of sth),t a j ɔ r - ɔ
Mombo,(sb) be certain (of sth),t a g y ɔ r ɔ k a n - i
BonduSoNajamba,(sb) be certain (of sth),t a ƒƒ i r - ɛ
Nanga,(sb) be certain (of sth),t a g i r - i
PergeTegu,(sb) be certain (of sth),t a j a r - a
TogoKan,(sb) be certain (of sth),h ɔɔ l - i
BankanTey,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - r u k - ɔ r ɔ
BenTey,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - k ɔ r - ɔ
Bunoge,"say sth false (lie, exaggeration, or honest mistake)",s i y - a - w a l - e
DonnoSo,"say sth false (lie, exaggeration, or honest mistake)",k a l - u - k a l - u l a l - a
DonnoSo,"say sth false (lie, exaggeration, or honest mistake)",b i l - u - mm - ɛ
JamsayGourou,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - k ɔ r - ɔ
JamsayDouentza,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - k ɔ r - ɔ
Mombo,"say sth false (lie, exaggeration, or honest mistake)",t a g - u - t a g - e
BonduSoNajamba,"say sth false (lie, exaggeration, or honest mistake)",p a b - e
Nanga,"say sth false (lie, exaggeration, or honest mistake)",k a k - a - r i k - a r a
Penange,"say sth false (lie, exaggeration, or honest mistake)",y u b - u - g ɔ d - a m
PergeTegu,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - k ɔ r - ɔ
TebulUre,"say sth false (lie, exaggeration, or honest mistake)",k a k - a - l k - a - a
Tiranige,"say sth false (lie, exaggeration, or honest mistake)",t w - ɛɛ - t ɔ - ɔ
TogoKan,"say sth false (lie, exaggeration, or honest mistake)",b i n - k ɛ j - ɛ k ɛ j - ɛ
TommoSoTongoTongo,"say sth false (lie, exaggeration, or honest mistake)",k a k - a - l u k - a l a
TommoSoTongoTongo,"say sth false (lie, exaggeration, or honest mistake)",k ɔ l - u - k ɔ l - ɔ
ToroTegu,"say sth false (lie, exaggeration, or honest mistake)",k ɔ r - u - m ɔ
YandaDom,"say sth false (lie, exaggeration, or honest mistake)",k a k - a - l k - a l
YandaDom,"say sth false (lie, exaggeration, or honest mistake)",k ɔ l - ɔ - k ɔ l - ɔ
YornoSo,"say sth false (lie, exaggeration, or honest mistake)",k i k - a - l k - a l a
BankanTey,"error, mistake",l e r e
BankanTey,"error, mistake",w ɔɔ f a
BenTey,"error, mistake",l e r u
DogulDomKundialang,"error, mistake",qqq
DonnoSo,"error, mistake",y a - m a
JamsayDouentza,"error, mistake",l e r u
BonduSoNajamba,"error, mistake",s a j i - l e
Nanga,"error, mistake",l e r i
Penange,"error, mistake",t e l u
PergeTegu,"error, mistake",l e r u
TommoSoTongoTongo,"error, mistake",s aa n i - y e
TommoSoTongoTongo,"error, mistake",s a d i - y e
ToroTegu,"error, mistake",m ɔ rⁿ ɔ
YandaDom,"error, mistake",l e l
YornoSo,"error, mistake",l e l
BankanTey,"err, be in error, be wrong (verb only)",l e r - e
BenTey,"err, be in error, be wrong (verb only)",l e r - e
Bunoge,"err, be in error, be wrong (verb only)",s a j - e
DogulDomKundialang,"err, be in error, be wrong (verb only)",qqq
DonnoSo,"err, be in error, be wrong (verb only)",y a m a k a n
JamsayDouentza,"err, be in error, be wrong (verb only)",l e r - e
JamsayDouentza,"err, be in error, be wrong (verb only)",
JamsayDouentza,"err, be in error, be wrong (verb only)",
Mombo,"err, be in error, be wrong (verb only)",t ɔɔ n ɔ s aa n d - a
BonduSoNajamba,"err, be in error, be wrong (verb only)",s a j - i
BonduSoNajamba,"err, be in error, be wrong (verb only)",
Nanga,"err, be in error, be wrong (verb only)",l e r - e
Penange,"err, be in error, be wrong (verb only)",t ɛ l - ɛ
PergeTegu,"err, be in error, be wrong (verb only)",l e r - e
TebulUre,"err, be in error, be wrong (verb only)",l e r - e
TommoSoTongoTongo,"err, be in error, be wrong (verb only)",s aa n i y - ɛ
ToroTegu,"err, be in error, be wrong (verb only)",m ɔ rⁿ u
YandaDom,"err, be in error, be wrong (verb only)",l e l - e
YornoSo,"err, be in error, be wrong (verb only)",l e l - e
BankanTey,"primary, ordinary, authentic, real, true (species, type)",n a - a
DogulDomKundialang,"primary, ordinary, authentic, real, true (species, type)",n ɛɛ n - ɛ
DonnoSo,"primary, ordinary, authentic, real, true (species, type)",n a - a
JamsayDouentza,"primary, ordinary, authentic, real, true (species, type)",n a - a
BonduSoNajamba,"primary, ordinary, authentic, real, true (species, type)",n a l a - a
PergeTegu,"primary, ordinary, authentic, real, true (species, type)",n a - a
TogoKan,"primary, ordinary, authentic, real, true (species, type)",n a - a
TommoSoTongoTongo,"primary, ordinary, authentic, real, true (species, type)",n - aa
Ampari,who?,w a �
BankanTey,who?,a m
BenTey,who?,a - m
Bunoge,who?,ʔ a � y e
DogulDomBendiely,who?,a m i
DogulDomKundialang,who?,a m
DonnoSo,who?,a �
JamsayDouentza,who?,a �
JamsayDouentza,who?,i l a �
Mombo,who?,a �
BonduSoNajamba,who?,a m
Nanga,who?,a ŋ
Penange,who?,a �
PergeTegu,who?,a �
TebulUre,who?,a - m
Tiranige,who?,a �
TogoKan,who?,a �
TommoSoTongoTongo,who?,aa
ToroTegu,who?,a y e
YandaDom,who?,a m
YornoSo,who?,a �
Ampari,what?,i n j ɛ
BankanTey,what?,n j e
BenTey,what?,n j e
Bunoge,what?,ʔ e b e g e
DogulDomBendiely,what?,ŋ g o
DogulDomKundialang,what?,ŋ g o - ŋ
DonnoSo,what?,i n j u
DonnoSo,what?,i n j e �
JamsayDouentza,what?,i ɲ e
Mombo,what?,i n j e
BonduSoNajamba,what?,y e ŋ g e
Nanga,what?,k ɔ - ɲ ɛ
Nanga,what?,n ɲ ɛ
Penange,what?,n j ɛ
PergeTegu,what?,i n j e
TebulUre,what?,i n j e
TebulUre,what?,c - i n j e
Tiranige,what?,n d e g e
TogoKan,what?,i ŋ e
TommoSoTongoTongo,what?,n j ɛ
ToroTegu,what?,y e
YandaDom,what?,ʔ ə ɲ e
YandaDom,what?,c i - ʔ ə ɲ e
YornoSo,what?,n j ɛ
YornoSo,what?,i n j ɛ
Ampari,why?,i n j ɛ # n o n d o
BankanTey,why?,n j e # d e ŋ g e y
BenTey,why?,n j e # g i n
BenTey,why?,n j e # g u n
Bunoge,why?,ʔ e b e g e # d a
DogulDomBendiely,why?,n g o l a ŋ
DogulDomKundialang,why?,ŋ g o - ŋ # g i n ɛ
DogulDomKundialang,why?,ŋ g o - ŋ # l a ŋ
DonnoSo,why?,i n j u
JamsayDouentza,why?,i ɲ e # j ɛ
JamsayDouentza,why?,i ɲ e
Mombo,why?,i ŋ g y a # n a w
BonduSoNajamba,why?,y e ŋ g e # n ɛ n
Nanga,why?,k ɔ - ɲ ɛ # d ɛ rⁿ i
Nanga,why?,n ɲ ɛ # d ɛ rⁿ i
Penange,why?,n j ɛ # n a m u
Penange,why?,n j ɛ # n a m �
PergeTegu,why?,i n j e # j ɛ
TebulUre,why?,i n j e # k a n d a
TebulUre,why?,i n j e # d u g o
Tiranige,why?,n d e g e # d a g a
TogoKan,why?,i ŋ e # g ɛ �
TommoSoTongoTongo,why?,n j ɛ # d i ɛ
ToroTegu,why?,e s e # k a �
ToroTegu,why?,i s e # k a �
ToroTegu,why?,e s e # k a � w a
ToroTegu,why?,y e # d e
YandaDom,why?,ʔ ə ɲ e # d a n
YandaDom,why?,c i - ʔ ə ɲ e # d a n
YandaDom,why?,ʔ ə ɲ e # n i �
YornoSo,why?,n j ɛ # d ɛ �
BankanTey,which?,a ŋ g u
BenTey,which?,a ŋ g u - m
BenTey,which?,a ŋ g u # k u - m
DogulDomBendiely,which?,a g i
DogulDomKundialang,which?,a g u
DonnoSo,which?,y ɔ g ɔ
JamsayDouentza,which?,y ɔ kk ɔ
JamsayMondoro,which?,y ɔ w
JamsayMondoro,which?,y ɔ kk ɔ
Mombo,which?,m o m b o
BonduSoNajamba,which?,a ŋ g u
Nanga,which?,a ŋ g u
PergeTegu,which?,y a w k ɔ
TebulUre,which?,a - g u
TebulUre,which?,a - m
Tiranige,which?,a r i
TogoKan,which?,y a � - k ɔ
TommoSoTongoTongo,which?,y a g u
ToroTegu,which?,y a g a - s i
YandaDom,which?,a ŋ g o
YandaDom,which?,a ŋ g ɛ
YornoSo,which?,y ɔ g ɔ �
Ampari,where? (location),wⁿ ɔ wⁿ
BankanTey,where? (location),a nn i
BenTey,where? (location),a n - d a �
Bunoge,where? (location),n a - l o
DogulDomBendiely,where? (location),a ŋ a
DogulDomKundialang,where? (location),a ŋ a �
DonnoSo,where? (location),y ɔ g ɔ # r a �
JamsayDouentza,where? (location),y ɔ � # l e
JamsayMondoro,where? (location),y ɔ w # l e
Mombo,where? (location),m a n d a
BonduSoNajamba,where? (location),a n i �
BonduSoNajamba,where? (location),a n
Nanga,where? (location),a rⁿ a ŋ a
Penange,where? (location),m b a
PergeTegu,where? (location),y a w
TebulUre,where? (location),a n d i
Tiranige,where? (location),a n a
TogoKan,where? (location),y a �
TommoSoTongoTongo,where? (location),y a b aa
TommoSoTongoTongo,where? (location),y a g u # n ɛ
ToroTegu,where? (location),y a g a
YandaDom,where? (location),a m b a �
YornoSo,where? (location),y ɔ g ɔ � # n ɛ
YornoSo,where? (location),y a b a �
BankanTey,when? (at what time?),w a w t u # a ŋ g u # ɲ a ŋ
BankanTey,when? (at what time?),l ɛ � r u # a ŋ g u # ɲ a
BenTey,when? (at what time?),w a g a t u # a ŋ # ɲ a yⁿ
BenTey,when? (at what time?),l ɛ � r ɛ # n j e # ɲ a yⁿ
Bunoge,when? (at what time?),n a # w a � r i
Bunoge,when? (at what time?),ʔ e b e g e # w a g a r
DogulDomKundialang,when? (at what time?),a g - w a � r u - ŋ
