DOCULECT	GLOSS	IPA
YornoSo	speak (verb only)	sɔ́+ɔ́
BankanTey	talk (noun), speech, words	těỳ
BenTey	talk (noun), speech, words	těỳ
Bunoge	talk (noun), speech, words	tá+gù
DogulDomKundialang	talk (noun), speech, words	dǒ+m
DonnoSo	talk (noun), speech, words	sɔ̌ɔ̌
JamsayDouentza	talk (noun), speech, words	tè+gú
JamsayMondoro	talk (noun), speech, words	tè+gú
Mombo	talk (noun), speech, words	dóò+ⁿ
BonduSoNajamba	talk (noun), speech, words	dô+m
Nanga	talk (noun), speech, words	tíŋâ
Nanga	talk (noun), speech, words	dà+má
Penange	talk (noun), speech, words	dìgà+m
PergeTegu	talk (noun), speech, words	tè+gú
TebulUre	talk (noun), speech, words	órú+gó
Tiranige	talk (noun), speech, words	tònì
TogoKan	talk (noun), speech, words	tìŋɛ́
TommoSoTongoTongo	talk (noun), speech, words	sɔ̀ɔ́
ToroTegu	talk (noun), speech, words	tè+gú
YandaDom	talk (noun), speech, words	dò+m
YornoSo	talk (noun), speech, words	sɔ̌ɔ̌
YornoSo	talk (noun), speech, words	tè+gú
BenTey	language, dialect	te᷈y
Bunoge	language, dialect	tá+gù
DogulDomBendiely	language, dialect	dóò+m
DogulDomKundialang	language, dialect	dǒ+m
DonnoSo	language, dialect	sɔ̌ɔ̌
JamsayDouentza	language, dialect	tègù+tɔ̀+gú
JamsayDouentza	language, dialect	tè+gú
Nanga	language, dialect	dà+má
Penange	language, dialect	dígá+m
TebulUre	language, dialect	órú+gó
Tiranige	language, dialect	tònì
TogoKan	language, dialect	ká+ⁿ
TommoSoTongoTongo	language, dialect	sɔ̀ɔ́
ToroTegu	language, dialect	tè+gú
Ampari	say	n+ɛ́
Ampari	say	pɔ̀r+ɛ̀
BenTey	say	gǔ+yⁿ
Bunoge	say	ʔún+ɛ̀
Bunoge	say	tááy+è
DogulDomBendiely	say	gìn+ɛ́
DogulDomBendiely	say	pòl+é
DogulDomKundialang	say	gìn+ɛ́
DogulDomKundialang	say	pɔ́l+ɛ̀
DonnoSo	say	gɛ̌+ɛ̌
JamsayGourou	say	g+ɛ̀
JamsayDouentza	say	gá+á
JamsayDouentza	say	gà
JamsayDouentza	say	j+ɛ̀
JamsayMondoro	say	gá+á
JamsayMondoro	say	j+ɛ̀
BonduSoNajamba	say	gìn+ɛ́
Nanga	say	kíy+ɛ́
Penange	say	dám
Penange	say	n+ɛ́
PergeTegu	say	gá+á
TebulUre	say	tág+á
TebulUre	say	jǐn
TebulUre	say	ɔ́+rú
TogoKan	say	pɔ́n+ɔ́
TommoSoTongoTongo	say	g+ɛ̀
ToroTegu	say	gá
YandaDom	say	dǎm
YandaDom	say	gùn+ɛ́
YandaDom	say	gùrⁿ+ɛ́
YornoSo	say	g+ɛ̌
BankanTey	word, name (of sth)	ŋìn+níì
BankanTey	word, name (of sth)	ɲìn+níì
BenTey	word, name (of sth)	ìnìrⁿíì
DogulDomBendiely	word, name (of sth)	ínó
DogulDomKundialang	word, name (of sth)	qqq
DonnoSo	word, name (of sth)	bôy
JamsayDouentza	word, name (of sth)	bón
Mombo	word, name (of sth)	íní
BonduSoNajamba	word, name (of sth)	ínèn
Nanga	word, name (of sth)	nnèrⁿî
PergeTegu	word, name (of sth)	sórⁿú
TebulUre	word, name (of sth)	bón+gó
TogoKan	word, name (of sth)	bɔ́+ⁿ
TommoSoTongoTongo	word, name (of sth)	bóy
ToroTegu	word, name (of sth)	ìsǒŋ
YandaDom	word, name (of sth)	dò+m
YornoSo	word, name (of sth)	bôy
BankanTey	ask a question of (sb)	ús+í
BenTey	ask a question of (sb)	úsúr+ú
Bunoge	ask a question of (sb)	ʔéj+á+rùʔ+éjár+è
DogulDomBendiely	ask a question of (sb)	tùb+ɛ́
DogulDomKundialang	ask a question of (sb)	túb+ɛ̀
DonnoSo	ask a question of (sb)	tùb+ɔ́+kúnd+ò
DonnoSo	ask a question of (sb)	túb+ɛ̀
JamsayGourou	ask a question of (sb)	úsúr+ú
JamsayDouentza	ask a question of (sb)	újúr+ó
Mombo	ask a question of (sb)	sàr+ù+sár+é
BonduSoNajamba	ask a question of (sb)	sàr+è
Nanga	ask a question of (sb)	ús+í
Penange	ask a question of (sb)	sàr+ù+sár+é
PergeTegu	ask a question of (sb)	úsúr+ó
TebulUre	ask a question of (sb)	órúg+óɔ́+dír
Tiranige	ask a question of (sb)	újár+íú+jár+ó
TogoKan	ask a question of (sb)	úɲɔ́rⁿ+ɔ́
TommoSoTongoTongo	ask a question of (sb)	sèl+ù+mús+élém+ɔ́
ToroTegu	ask a question of (sb)	ús+ó
YandaDom	ask a question of (sb)	sàd+ù+sád+ú
YornoSo	ask a question of (sb)	újór+ó
YornoSo	ask a question of (sb)	sél+mɛ́
BankanTey	request, ask for (sth)	lémb+ír+é
BenTey	request, ask for (sth)	lém+dé
DogulDomKundialang	request, ask for (sth)	gɛ̀ŋ+ɛ́
Mombo	request, ask for (sth)	sár+é
BonduSoNajamba	request, ask for (sth)	sàr+è
Nanga	request, ask for (sth)	ús+í
Nanga	request, ask for (sth)	némb+ír+é
PergeTegu	request, ask for (sth)	úsúr+ó
TebulUre	request, ask for (sth)	némb+íl
TogoKan	request, ask for (sth)	gɛ̀ŋ+ɛ́
TommoSoTongoTongo	request, ask for (sth)	gìyⁿ+ɛ́
TommoSoTongoTongo	request, ask for (sth)	báúr+ú+bàúr+ɔ́
ToroTegu	request, ask for (sth)	ús+ó
YandaDom	request, ask for (sth)	nèm+í+lé
YornoSo	request, ask for (sth)	gɛ̌ɛ+�ⁿ
BankanTey	answer, reply to (sb)	kís+ɛ́
BenTey	answer, reply to (sb)	sá
BenTey	answer, reply to (sb)	mòós+á
Bunoge	answer, reply to (sb)	kíj+ɛ̀
DogulDomKundialang	answer, reply to (sb)	kís+ɛ̀
DogulDomKundialang	answer, reply to (sb)	kíg+ì+lm+è
DonnoSo	answer, reply to (sb)	yàb+ì+lɛ́+ɛ́
JamsayGourou	answer, reply to (sb)	káásá+á
JamsayGourou	answer, reply to (sb)	sá+á
JamsayDouentza	answer, reply to (sb)	sá+á
JamsayDouentza	answer, reply to (sb)	káásá+á
JamsayMondoro	answer, reply to (sb)	sá+á
Mombo	answer, reply to (sb)	ábúl+è
Mombo	answer, reply to (sb)	kíz+ɛ́
BonduSoNajamba	answer, reply to (sb)	jááb+ɛ́
Nanga	answer, reply to (sb)	sá+á
Nanga	answer, reply to (sb)	nɔ̌ɔ̌sá+á
Penange	answer, reply to (sb)	kíj+ɛ́
Penange	answer, reply to (sb)	jámb+é
PergeTegu	answer, reply to (sb)	sá+á
TebulUre	answer, reply to (sb)	sáám
TebulUre	answer, reply to (sb)	sá
Tiranige	answer, reply to (sb)	cíg+í+rɔ́
TogoKan	answer, reply to (sb)	sá+á
TommoSoTongoTongo	answer, reply to (sb)	sáw+á
TommoSoTongoTongo	answer, reply to (sb)	yàb+í+lɛ́
ToroTegu	answer, reply to (sb)	cís+ó
YandaDom	answer, reply to (sb)	m̀b+ò+sá+á
YandaDom	answer, reply to (sb)	sá+á
YornoSo	answer, reply to (sb)	sá+á
BankanTey	refuse, reject (a proposal or agreement)	sál+à+káŋ
BenTey	refuse, reject (a proposal or agreement)	sál+ɛ́
JamsayDouentza	refuse, reject (a proposal or agreement)	sál+á
Nanga	refuse, reject (a proposal or agreement)	sál+ɛ́
PergeTegu	refuse, reject (a proposal or agreement)	sál+ɛ́
TommoSoTongoTongo	refuse, reject (a proposal or agreement)	wa
YornoSo	refuse, reject (a proposal or agreement)	sál+á
BankanTey	find acceptable, admit or accept (sth/sb, after an evaluation)	ǎw
BenTey	find acceptable, admit or accept (sth/sb, after an evaluation)	dàày+ì+wú
Mombo	find acceptable, admit or accept (sth/sb, after an evaluation)	dág+é
Nanga	find acceptable, admit or accept (sth/sb, after an evaluation)	dàg+á+mí
TommoSoTongoTongo	find acceptable, admit or accept (sth/sb, after an evaluation)	yàb+á
BenTey	swear (verb only)	wáát+ɛ́
DogulDomBendiely	swear (verb only)	kɛ̀nd+á
DogulDomKundialang	swear (verb only)	jɛ̀b+yɛ́
DonnoSo	swear (verb only)	jɛ̀bɛ́+ɛ́
JamsayDouentza	swear (verb only)	wáát+ɛ́
JamsayDouentza	swear (verb only)	wáát+á
Mombo	swear (verb only)	tɛ́m+ɔ́+ny+ɛ́+ɛ́
BonduSoNajamba	swear (verb only)	wáát+ɛ́
Nanga	swear (verb only)	wál+ɛ́
Nanga	swear (verb only)	wáát+ɛ́
Nanga	swear (verb only)	wáát+í+yí
PergeTegu	swear (verb only)	wáát+ɛ́
TebulUre	swear (verb only)	wáát+ɛ́
TogoKan	swear (verb only)	jɛ̀w+ɛ́
TommoSoTongoTongo	swear (verb only)	jɛ̀b+í+yɛ́
YandaDom	swear (verb only)	zɛ̀b+í+yɛ́
YornoSo	swear (verb only)	jɛ̀bɛ́+ɛ́
BankanTey	oath, act of swearing (the truth of an assertion, invoking God)	wáátà
BenTey	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ̀
Bunoge	oath, act of swearing (the truth of an assertion, invoking God)	kúnà+kánì
DogulDomKundialang	oath, act of swearing (the truth of an assertion, invoking God)	qqq
JamsayGourou	oath, act of swearing (the truth of an assertion, invoking God)	àmàɲě+y+ⁿ
JamsayDouentza	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ̀
Mombo	oath, act of swearing (the truth of an assertion, invoking God)	tɛ́+mɔ́
BonduSoNajamba	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ̀
Nanga	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ̀
Penange	oath, act of swearing (the truth of an assertion, invoking God)	kùnà+kán
PergeTegu	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ̀
TebulUre	oath, act of swearing (the truth of an assertion, invoking God)	wáátɛ́
Tiranige	oath, act of swearing (the truth of an assertion, invoking God)	kàlè
TogoKan	oath, act of swearing (the truth of an assertion, invoking God)	jɛ́w
TommoSoTongoTongo	oath, act of swearing (the truth of an assertion, invoking God)	jɛ́bí+yílé
ToroTegu	oath, act of swearing (the truth of an assertion, invoking God)	wáátà
ToroTegu	oath, act of swearing (the truth of an assertion, invoking God)	bìrⁿà+ní
YandaDom	oath, act of swearing (the truth of an assertion, invoking God)	zɛ̀bìì
YornoSo	oath, act of swearing (the truth of an assertion, invoking God)	jébú
BankanTey	make a promise, promise (sth, to sb)	ámáán+à+zɛ́
BenTey	make a promise, promise (sth, to sb)	áádùw+ǒ
Bunoge	make a promise, promise (sth, to sb)	kún+à
DonnoSo	make a promise, promise (sth, to sb)	áádùjà+á
DonnoSo	make a promise, promise (sth, to sb)	nààm+ú+jà+á
JamsayDouentza	make a promise, promise (sth, to sb)	ámáánàá+á
Mombo	make a promise, promise (sth, to sb)	áádùímb+é
BonduSoNajamba	make a promise, promise (sth, to sb)	ámààn+à+jɛ́
BonduSoNajamba	make a promise, promise (sth, to sb)	ámààn+àì+bè
BonduSoNajamba	make a promise, promise (sth, to sb)	áádìj+ɛ́
Nanga	make a promise, promise (sth, to sb)	àmáán+à+wǒ
Nanga	make a promise, promise (sth, to sb)	áádìwò+ó
Penange	make a promise, promise (sth, to sb)	kùn+à
PergeTegu	make a promise, promise (sth, to sb)	ámáánàá+á
TebulUre	make a promise, promise (sth, to sb)	ámáán+éí+bɛ́
TogoKan	make a promise, promise (sth, to sb)	�sǎⁿkáⁿ+�ó
TommoSoTongoTongo	make a promise, promise (sth, to sb)	àmàn+úá+wá
ToroTegu	make a promise, promise (sth, to sb)	ámáán+à+sá
YandaDom	make a promise, promise (sth, to sb)	àmáàn+í+bó
YornoSo	make a promise, promise (sth, to sb)	àmáàná+á
BankanTey	(sb) bestow a blessing (on sb)	dúw+à+káŋ
BenTey	(sb) bestow a blessing (on sb)	dúw+áà+wk+áyⁿ
Bunoge	(sb) bestow a blessing (on sb)	dùw+ì+kán+ì
DonnoSo	(sb) bestow a blessing (on sb)	dúw+àà+wk+únd+ò
JamsayDouentza	(sb) bestow a blessing (on sb)	dúw+áà+wk+únó
Mombo	(sb) bestow a blessing (on sb)	sál+á+gàńd+ɛ́
Mombo	(sb) bestow a blessing (on sb)	sál+á+gàk+ání
Mombo	(sb) bestow a blessing (on sb)	dúw+ô+wńd+ɛ́
BonduSoNajamba	(sb) bestow a blessing (on sb)	dúw+à+kán
BonduSoNajamba	(sb) bestow a blessing (on sb)	dúw+ɛ́
Nanga	(sb) bestow a blessing (on sb)	dúw+â+kárⁿ+í
Penange	(sb) bestow a blessing (on sb)	dùw+áà+wk+ání
PergeTegu	(sb) bestow a blessing (on sb)	dúw+áà+wk+úló
TebulUre	(sb) bestow a blessing (on sb)	dúw+àà+gùt+ún
TogoKan	(sb) bestow a blessing (on sb)	dúw+áá+gúk+ún
TommoSoTongoTongo	(sb) bestow a blessing (on sb)	ámb+á+bòó
ToroTegu	(sb) bestow a blessing (on sb)	dúw+à+kárⁿ+á
YandaDom	(sb) bestow a blessing (on sb)	dúw+àà+wk+únd+ó
YornoSo	(sb) bestow a blessing (on sb)	dúw+àà+kún+ɔ́
BankanTey	curse (sb) (verb only)	zɛ̀w+ɛ́
BenTey	curse (sb) (verb only)	jɛ̀w+ɛ́
Bunoge	curse (sb) (verb only)	yɛ́b+ɛ̀
DogulDomKundialang	curse (sb) (verb only)	jɛ̀b+ɛ́
DonnoSo	curse (sb) (verb only)	jɛ̀b+ɛ́
JamsayDouentza	curse (sb) (verb only)	jɛ̀w+ɛ́
JamsayMondoro	curse (sb) (verb only)	jɛ̀w+ɛ́
Mombo	curse (sb) (verb only)	géb+é
BonduSoNajamba	curse (sb) (verb only)	sɔ́ŋg+ɛ́
Nanga	curse (sb) (verb only)	jɛ̀w+ɛ́
Penange	curse (sb) (verb only)	yɛ́b+ɛ́
PergeTegu	curse (sb) (verb only)	gɛ̀w+ɛ́
TebulUre	curse (sb) (verb only)	zɛ̀b+ɛ́
TogoKan	curse (sb) (verb only)	jɛ̀w+ɛ́
TommoSoTongoTongo	curse (sb) (verb only)	jɛ̀b+ɛ́
ToroTegu	curse (sb) (verb only)	zɛ̀w+á
YandaDom	curse (sb) (verb only)	zɛ̀b+ɛ́
YornoSo	curse (sb) (verb only)	jɛ̀b+ɛ́
BankanTey	call (sb, to come), summon, convoke (sb)	ɲàrⁿ+â
BenTey	call (sb, to come), summon, convoke (sb)	ɲàrⁿ+í
Bunoge	call (sb, to come), summon, convoke (sb)	ɲááŋ+ì
DogulDomBendiely	call (sb, to come), summon, convoke (sb)	bònd+é
DogulDomKundialang	call (sb, to come), summon, convoke (sb)	bòònd+é
JamsayGourou	call (sb, to come), summon, convoke (sb)	bɔ̀rⁿ+ɔ́
JamsayDouentza	call (sb, to come), summon, convoke (sb)	bɔ̀rⁿ+ɔ́
JamsayMondoro	call (sb, to come), summon, convoke (sb)	bɔ̀rⁿ+ɔ́
Mombo	call (sb, to come), summon, convoke (sb)	yál+é
BonduSoNajamba	call (sb, to come), summon, convoke (sb)	yànd+è
Nanga	call (sb, to come), summon, convoke (sb)	ɲàárⁿ+í
Penange	call (sb, to come), summon, convoke (sb)	yál+é
PergeTegu	call (sb, to come), summon, convoke (sb)	sɔ́rⁿ+ɔ́
TebulUre	call (sb, to come), summon, convoke (sb)	bón+gób+ǒn
Tiranige	call (sb, to come), summon, convoke (sb)	yáánd+ó
TogoKan	call (sb, to come), summon, convoke (sb)	bɔ̀rⁿ+ɔ́
TommoSoTongoTongo	call (sb, to come), summon, convoke (sb)	bò+ó
ToroTegu	call (sb, to come), summon, convoke (sb)	sórⁿ+ó
YandaDom	call (sb, to come), summon, convoke (sb)	yànd+àl+í
YornoSo	call (sb, to come), summon, convoke (sb)	bòón+ɔ́
BankanTey	announce, proclaim	bòrⁿ+ó
BenTey	announce, proclaim	bɔ̀rⁿ+ɔ́
BenTey	announce, proclaim	bɔ̀rⁿɔ́cíw+ɛ́
DonnoSo	announce, proclaim	ság+à+nd+à
JamsayDouentza	announce, proclaim	bòòn+ó
Mombo	announce, proclaim	bááw+è
BonduSoNajamba	announce, proclaim	nɔ́ɔ́s+ɛ́
BonduSoNajamba	announce, proclaim	dàánd+í
Nanga	announce, proclaim	bɔ̀rⁿ+ɔ́
PergeTegu	announce, proclaim	bòòl+ó
TogoKan	announce, proclaim	tóg+ó+ró
TommoSoTongoTongo	announce, proclaim	bɔ̀l+ɔ́+gòònd+ó
TommoSoTongoTongo	announce, proclaim	tág+í+lɛ́
ToroTegu	announce, proclaim	bòr+ó
YandaDom	announce, proclaim	bàŋ+à+lí
YornoSo	announce, proclaim	bóòn+ù+kún+ɔ́
BankanTey	explain (sth, to sb)	pám+ì+nàk+áŋ
BenTey	explain (sth, to sb)	páám+í+nɛ́
BenTey	explain (sth, to sb)	pám+mín+ɛ́
JamsayDouentza	explain (sth, to sb)	páám+í+né
Mombo	explain (sth, to sb)	táár+è
BonduSoNajamba	explain (sth, to sb)	bày+à+mè
BonduSoNajamba	explain (sth, to sb)	bàár+ɛ́
Nanga	explain (sth, to sb)	páám+ɛ́+mí
PergeTegu	explain (sth, to sb)	páám+í+nɛ́
TogoKan	explain (sth, to sb)	kɔ́r+ɔ́+tíŋ+ɛ́
TommoSoTongoTongo	explain (sth, to sb)	jùg+ɔ́+mɔ́
TommoSoTongoTongo	explain (sth, to sb)	tág+á
ToroTegu	explain (sth, to sb)	tót+ó
YandaDom	explain (sth, to sb)	páám+ɛ́
YandaDom	explain (sth, to sb)	píl+lɛ́
YornoSo	explain (sth, to sb)	páám+á+mɔ́
BankanTey	pardon, forgive (sb)	kǎw+rìk+áŋ
BenTey	pardon, forgive (sb)	yááp+ɛ̀+yááp+ɛ́
BenTey	pardon, forgive (sb)	yááp+ɛ́
Bunoge	pardon, forgive (sb)	yààf+í+kán+ì
DonnoSo	pardon, forgive (sb)	yááb+ù+kán+�à
JamsayGourou	pardon, forgive (sb)	yááf+ɛ́
JamsayDouentza	pardon, forgive (sb)	yááf+ɛ́�
JamsayDouentza	pardon, forgive (sb)	yááp+ɛ́
Mombo	pardon, forgive (sb)	yààf+ì+kán+í
BonduSoNajamba	pardon, forgive (sb)	yááf+ɛ́�
BonduSoNajamba	pardon, forgive (sb)	kàn+è
Nanga	pardon, forgive (sb)	káw+rí
Nanga	pardon, forgive (sb)	kǎw+rîk+árⁿ+í
Nanga	pardon, forgive (sb)	yááb+í
Penange	pardon, forgive (sb)	yááf+ì+kán+í
PergeTegu	pardon, forgive (sb)	yááp+ɛ́
TebulUre	pardon, forgive (sb)	yááb+í�+yááb+ítì
Tiranige	pardon, forgive (sb)	yààp+í+kán+�ú
TogoKan	pardon, forgive (sb)	yááp+ì
TommoSoTongoTongo	pardon, forgive (sb)	yáàb+à+kán+á
ToroTegu	pardon, forgive (sb)	yááf+à+kárⁿúkárⁿ+á
YandaDom	pardon, forgive (sb)	yááb+ɛ́
YornoSo	pardon, forgive (sb)	yááb+ú+kárⁿ+á
BankanTey	stutter (verb only)	bèmb+é
BenTey	stutter (verb only)	bèmb+é
Bunoge	stutter (verb only)	tíŋ+è
DogulDomKundialang	stutter (verb only)	kíy+è
DonnoSo	stutter (verb only)	kííg+èè
JamsayGourou	stutter (verb only)	ím+ɛ́
JamsayDouentza	stutter (verb only)	ím+ɛ́
JamsayMondoro	stutter (verb only)	ím+ɛ́
Nanga	stutter (verb only)	bèmb+é
Penange	stutter (verb only)	súj+é
PergeTegu	stutter (verb only)	bèmb+é
TebulUre	stutter (verb only)	ím+ɛ́
Tiranige	stutter (verb only)	túg+ú+jó
TogoKan	stutter (verb only)	ír+é
TommoSoTongoTongo	stutter (verb only)	ílm+ɛ́
ToroTegu	stutter (verb only)	bèm+ó
YandaDom	stutter (verb only)	ímíl+ó
YornoSo	stutter (verb only)	ím+ɛ́
BankanTey	(sb) be certain (of sth)	tájàràlw+ó
BenTey	(sb) be certain (of sth)	tájɔ́r+ɔ́
Mombo	(sb) be certain (of sth)	tàgyɔ̀rɔ̀kán+í
BonduSoNajamba	(sb) be certain (of sth)	táʄʄír+ɛ́
Nanga	(sb) be certain (of sth)	tágír+í
PergeTegu	(sb) be certain (of sth)	tájár+á
TogoKan	(sb) be certain (of sth)	hɔ́ɔ́l+ì
BankanTey	say sth false (lie, exaggeration, or honest mistake)	kɔ̀r+û+rûk+ɔ́rɔ́
BenTey	say sth false (lie, exaggeration, or honest mistake)	kɔ̀r+ú+kɔ́r+ɔ́
Bunoge	say sth false (lie, exaggeration, or honest mistake)	síy+à+wál+è
DonnoSo	say sth false (lie, exaggeration, or honest mistake)	kàl+ù+kàl+úlàl+á
DonnoSo	say sth false (lie, exaggeration, or honest mistake)	bíl+ù+mm+ɛ̀
JamsayGourou	say sth false (lie, exaggeration, or honest mistake)	kɔ̀r+ú+kɔ́r+ɔ́
JamsayDouentza	say sth false (lie, exaggeration, or honest mistake)	kɔ̀r+ú+kɔ́r+ɔ́
Mombo	say sth false (lie, exaggeration, or honest mistake)	tàg+ù+tág+é
BonduSoNajamba	say sth false (lie, exaggeration, or honest mistake)	pàb+è
Nanga	say sth false (lie, exaggeration, or honest mistake)	kàk+à+rík+árá
Penange	say sth false (lie, exaggeration, or honest mistake)	yùb+ù+gɔ̀d+ám
PergeTegu	say sth false (lie, exaggeration, or honest mistake)	kɔ̀r+ú+kɔ́r+ɔ́
TebulUre	say sth false (lie, exaggeration, or honest mistake)	kàk+ǎ+lk+á+á
Tiranige	say sth false (lie, exaggeration, or honest mistake)	tw+ɛ́ɛ́+tɔ́+ɔ́
TogoKan	say sth false (lie, exaggeration, or honest mistake)	bìn+kɛ́j+ɛ́kɛ́j+ɛ́
TommoSoTongoTongo	say sth false (lie, exaggeration, or honest mistake)	kàk+à+lúk+álá
TommoSoTongoTongo	say sth false (lie, exaggeration, or honest mistake)	kɔ̀l+ú+kɔ́l+ɔ́
ToroTegu	say sth false (lie, exaggeration, or honest mistake)	kɔ́r+ú+mɔ́
YandaDom	say sth false (lie, exaggeration, or honest mistake)	kàk+à+lk+ál
YandaDom	say sth false (lie, exaggeration, or honest mistake)	kɔ̀l+ɔ̀+kɔ́l+ɔ́
YornoSo	say sth false (lie, exaggeration, or honest mistake)	kìk+ǎ+lk+álá
BankanTey	error, mistake	lérè
BankanTey	error, mistake	wɔ́ɔ́fà
BenTey	error, mistake	lèrú
DogulDomKundialang	error, mistake	qqq
DonnoSo	error, mistake	yá+mà
JamsayDouentza	error, mistake	lèrú
BonduSoNajamba	error, mistake	sájí+lé
Nanga	error, mistake	lèrí
Penange	error, mistake	tèlù
PergeTegu	error, mistake	lèrú
TommoSoTongoTongo	error, mistake	sààní+yé
TommoSoTongoTongo	error, mistake	sàdí+yé
ToroTegu	error, mistake	mɔ́rⁿɔ̀
YandaDom	error, mistake	lèl
YornoSo	error, mistake	lěl
BankanTey	err, be in error, be wrong (verb only)	lér+é
BenTey	err, be in error, be wrong (verb only)	lér+é
Bunoge	err, be in error, be wrong (verb only)	sáj+è
DogulDomKundialang	err, be in error, be wrong (verb only)	qqq
DonnoSo	err, be in error, be wrong (verb only)	yámàkán
JamsayDouentza	err, be in error, be wrong (verb only)	lér+é
Mombo	err, be in error, be wrong (verb only)	tɔ́ɔ́nɔ̀sáánd+á
BonduSoNajamba	err, be in error, be wrong (verb only)	sáj+í
Nanga	err, be in error, be wrong (verb only)	lér+é
Penange	err, be in error, be wrong (verb only)	tɛ́l+ɛ́
PergeTegu	err, be in error, be wrong (verb only)	lér+é
TebulUre	err, be in error, be wrong (verb only)	lér+é
TommoSoTongoTongo	err, be in error, be wrong (verb only)	sááníy+ɛ́
ToroTegu	err, be in error, be wrong (verb only)	mɔ̀rⁿú
YandaDom	err, be in error, be wrong (verb only)	lèl+é
YornoSo	err, be in error, be wrong (verb only)	lél+é
BankanTey	primary, ordinary, authentic, real, true (species, type)	ná+á
DogulDomKundialang	primary, ordinary, authentic, real, true (species, type)	nɛ́ɛ́n+ɛ̀
DonnoSo	primary, ordinary, authentic, real, true (species, type)	ná+à
JamsayDouentza	primary, ordinary, authentic, real, true (species, type)	ná+á
BonduSoNajamba	primary, ordinary, authentic, real, true (species, type)	nálá+á
PergeTegu	primary, ordinary, authentic, real, true (species, type)	ná+á
TogoKan	primary, ordinary, authentic, real, true (species, type)	ná+á
TommoSoTongoTongo	primary, ordinary, authentic, real, true (species, type)	n+áá
Ampari	who?	wàà
BankanTey	who?	ǎm
BenTey	who?	ǎ+m
Bunoge	who?	ʔààyè
DogulDomBendiely	who?	ámí
DogulDomKundialang	who?	ǎm
DonnoSo	who?	a᷈a᷈
JamsayDouentza	who?	àá
JamsayDouentza	who?	ìláá
Mombo	who?	áá
BonduSoNajamba	who?	ǎm
Nanga	who?	ǎŋ
Penange	who?	àà
PergeTegu	who?	àá
TebulUre	who?	à+m
Tiranige	who?	àà
TogoKan	who?	àá
TommoSoTongoTongo	who?	áá
ToroTegu	who?	àyé
YandaDom	who?	àm
YornoSo	who?	àá
Ampari	what?	ìnjɛ́
